,order_id,label,min_day_of_week_AVAILABLE,min_day_of_week_OTW_DROPOFF,min_day_of_week_OTW_PICKUP,min_day_of_week_UNAVAILABLE,days_diff_AVAILABLE,days_diff_OTW_DROPOFF,days_diff_OTW_PICKUP,days_diff_UNAVAILABLE,max_distance_AVAILABLE,max_distance_OTW_DROPOFF,max_distance_OTW_PICKUP,max_distance_UNAVAILABLE,total_distance_AVAILABLE,total_distance_OTW_DROPOFF,total_distance_OTW_PICKUP,total_distance_UNAVAILABLE,max_time_diff_AVAILABLE,max_time_diff_OTW_DROPOFF,max_time_diff_OTW_PICKUP,max_time_diff_UNAVAILABLE,total_time_diff_AVAILABLE,total_time_diff_OTW_DROPOFF,total_time_diff_OTW_PICKUP,total_time_diff_UNAVAILABLE,avg_velocity_AVAILABLE,avg_velocity_OTW_DROPOFF,avg_velocity_OTW_PICKUP,avg_velocity_UNAVAILABLE,is_weekend_AVAILABLE,is_weekend_OTW_DROPOFF,is_weekend_OTW_PICKUP,is_weekend_UNAVAILABLE,is_business_hour_AVAILABLE,is_business_hour_OTW_DROPOFF,is_business_hour_OTW_PICKUP,is_business_hour_UNAVAILABLE,min_acc_y_AVAILABLE,min_acc_y_OTW_DROPOFF,min_acc_y_OTW_PICKUP,min_acc_y_UNAVAILABLE,max_acc_y_AVAILABLE,max_acc_y_OTW_DROPOFF,max_acc_y_OTW_PICKUP,max_acc_y_UNAVAILABLE,mean_acc_y_AVAILABLE,mean_acc_y_OTW_DROPOFF,mean_acc_y_OTW_PICKUP,mean_acc_y_UNAVAILABLE,median_acc_y_AVAILABLE,median_acc_y_OTW_DROPOFF,median_acc_y_OTW_PICKUP,median_acc_y_UNAVAILABLE,GO_FOOD,GO_RIDE
1915,RB1294,0,2.0,2.0,2.0,,0 days,0 days,0 days,,0.7045628013798054,0.0871124846526744,0.6254673303172443,,2.6445774433571043,0.9190089710966032,2.2134116494741587,,651.0,10.0,1106.0,,1513.0,580.0,1608.0,,6.292451286242945,5.704193613703055,4.955399215240654,,0.0,0.0,0.0,,1,1,1,,3.0,3.0,3.0,,7.06,6.202,4.445,,4.139026315789473,3.53164406779661,3.5229310344827582,,3.637,3.273,3.522,,0,1
1916,F193,0,2.0,2.0,2.0,,0 days,0 days,0 days,,,0.2161390882432501,0.0467366206361869,,0.0,2.0596026712113127,0.5946516260128685,,0.0,11.0,21.0,,0.0,890.0,721.0,,,8.330977097034523,2.969134332380481,,0.0,0.0,0.0,,0,0,0,,3.9,3.0,3.0,,3.9,4.487,10.0,,3.9,3.8093777777777778,3.9385972222222234,,3.9,3.9,3.9,,1,0
1917,RB1881,0,2.0,2.0,2.0,2.0,0 days,0 days,0 days,0 days,0.049986634113509,0.1034463728857481,0.3344745079440496,0.0395527835459376,0.2490258407039764,1.3810361464138357,0.4618014297510511,0.0395527835459376,10.0,12.0,206.0,52.0,120.0,310.0,326.0,52.0,7.470775221119292,16.037839119644545,5.099647690502405,2.738269630103375,0.0,0.0,0.0,0.0,1,1,1,1,3.0,3.0,3.0,3.9,53.949,4.025,3.9,4.061,7.356461538461539,3.7465,3.707142857142857,3.9805,3.497,3.9,3.9,3.9805,0,1
1918,F1155,0,2.0,2.0,2.0,,0 days,0 days,0 days,,0.7595642116930674,0.0023741371461908,0.1434652880906654,,0.7595642116930674,0.0023741371461908,1.5597836265672784,,1982.0,10.0,11.0,,1982.0,490.0,1470.0,,1.37963227149094,0.0174426402577286,3.819878269144355,,0.0,0.0,0.0,,0,0,0,,3.9,23.643,3.0,,23.643,23.973,27.283,,13.7715,23.6694,17.06462837837838,,13.7715,23.643,23.422,,1,0
1919,F205,0,2.0,2.0,2.0,2.0,0 days,0 days,0 days,0 days,3.014338493669116,0.2692067911649525,0.1473346578069853,0.6295571302285394,3.708350023995784,5.611308371621839,2.135042053512048,0.6295571302285394,2794.0,37.0,17.0,537.0,3403.0,1874.0,897.0,537.0,3.923026766495687,10.7794611194443,8.568730649546682,4.220494727789092,0.0,0.0,0.0,0.0,1,1,1,1,3.412,6.355,6.326,5.874,18.0,1100.0,50.0,9.424,8.742423076923076,22.058895705521472,13.587822222222222,7.648999999999999,7.28,11.917,10.192,7.648999999999999,1,0
1920,RB1501,0,2.0,2.0,2.0,2.0,0 days,0 days,0 days,0 days,0.5166903789134578,0.0901161705166995,0.0352490527705758,,2.5194484393927814,1.0216728248921076,0.171282856966689,0.0,470.0,10.0,10.0,0.0,1290.0,260.0,180.0,0.0,7.031018900631018,14.146239113890722,3.4256571393337816,,0.0,0.0,0.0,0.0,1,1,1,1,3.0,7.791,9.405,12.0,85.795,19.0,29.0,12.0,12.430563380281692,10.713296296296296,14.994473684210526,12.0,12.0,10.0,14.711,12.0,0,1
1921,RB1177,0,2.0,2.0,2.0,2.0,0 days,0 days,0 days,0 days,0.9068093580919442,0.123823359735772,0.0279885395376598,,1.9394583954976123,1.1496924105230766,0.1563386808738924,0.0,516.0,10.0,11.0,0.0,1686.0,250.0,232.0,0.0,4.141192303553621,16.555570711532305,2.425945048043159,,0.0,0.0,0.0,0.0,1,1,1,1,3.216,3.555,5.0,11.0,20.0,13.0,21.446,11.0,7.892932584269663,8.37353846153846,9.760583333333331,11.0,6.541,8.189,8.637,11.0,0,1
1922,RB1867,1,2.0,2.0,2.0,,0 days,0 days,0 days,,13.296477954708084,0.1772975533804825,0.1582085924425576,,14.042824846356895,15.188028597430533,0.8747660802925403,,2723.0,21.0,14.0,,3344.0,2170.0,530.0,,15.117873638422497,25.196729470391663,5.941807337836123,,0.0,0.0,0.0,,1,1,1,,4.0,3.0,3.0,,96.0,33.0,71.0,,17.510265625,7.19781308411215,12.383888888888889,,12.0,8.0335,6.7115,,0,1
1923,F74,1,2.0,2.0,2.0,,0 days,0 days,0 days,,2.930797117236262,0.2285639578639289,0.2099567220458338,,2.9335081914330465,5.405209347081538,0.5304530087952072,,2367.0,1091.0,42.0,,2748.0,2822.0,622.0,,3.843023831571677,6.89537691335703,3.070146031612132,,0.0,0.0,0.0,,1,1,1,,0.01,3.0,0.01,,3.0,1200.0,800.0,,0.1595,39.39456896551724,18.45263333333333,,0.01,6.3115000000000006,6.531000000000001,,1,0
1924,F693,1,3.0,3.0,3.0,3.0,0 days,0 days,0 days,0 days,2.7339988479415065,1.4851902450938004,0.0157815175405169,1.4862852019628168,8.717984491383092,6.419928806176835,0.1008005756258685,1.4862852019628168,2034.0,1056.0,2039.0,2641.0,3065.0,2502.0,2599.0,2641.0,10.239720772913255,9.237307634786813,0.139623729223981,2.0259851295214464,0.0,0.0,0.0,0.0,0,0,0,0,0.01,3.0,0.01,3.9,10.72,106.17,25.192,5.36,2.9199032258064515,7.2300555555555555,3.7820769230769233,4.63,3.9,4.769500000000001,3.0,4.63,1,0
1925,F1079,1,2.0,2.0,2.0,,0 days,0 days,0 days,,0.0728746124552707,0.0987533445874434,0.0759615279387268,,0.1486425926065429,2.323509183043634,1.9958984503379589,,10.0,11.0,11.0,,40.0,890.0,660.0,,13.377833334588864,9.398464111187732,10.886718820025228,,0.0,0.0,0.0,,1,1,1,,3.0,3.0,3.0,,6.432,48.228,19.21,,4.1594,7.009055555555556,5.542537313432836,,3.9,5.36,4.637,,1,0
1926,F1233,1,2.0,,2.0,2.0,0 days,,0 days,0 days,0.5571668786791845,,1.4933130702636352,0.0095050920556521,3.460636585998426,,1.4933130702636352,0.0095050920556521,45.0,,391.0,2.0,615.0,,391.0,2.0,20.257384893649323,,13.749174048463138,17.109165700173783,0.0,,0.0,0.0,1,,1,1,0.01,,0.01,3.002,9.648,,4.413,3.666,4.6355,,2.2115,3.334,4.241,,2.2115,3.334,1,0
1927,F128,1,3.0,3.0,3.0,2.0,0 days,0 days,0 days,1 days,2.5784804531907826,0.346294839392016,0.1302452152967301,1.2498468235175244,6.394120817683429,3.503982650701725,1.081488012000423,1.2498468235175244,1536.0,15.0,11.0,2042.0,2182.0,751.0,750.0,2065.0,10.54942023082509,16.796721095241292,5.191142457602033,2.178909716543868,0.0,0.0,0.0,0.0,0,0,0,0,0.01,3.0,0.01,0.01,6.432,699.999,1200.0,5.36,2.178078125,24.919802631578943,94.14780263157895,1.7933333333333337,3.0,5.36,6.798,0.01,1,0
1928,F224,1,2.0,2.0,2.0,2.0,0 days,0 days,0 days,0 days,2.930512634116938,0.3047877250674791,0.1034331749914783,2.923188173298908,2.9358986720660094,4.013335348512501,2.2066885713598894,2.923188173298908,1984.0,83.0,16.0,2054.0,2024.0,971.0,731.0,2054.0,5.221954159801203,14.87951313557673,10.867412936929687,5.123406730222039,0.0,0.0,0.0,0.0,1,1,1,1,4.518,4.396,4.369,4.477,5.035,7.4,7.5,4.497,4.6865,6.342197530864197,5.844405405405405,4.487,4.5760000000000005,7.3,5.2535,4.487,1,0
1929,F1679,1,2.0,2.0,2.0,2.0,0 days,0 days,0 days,0 days,0.8176822420220233,0.1059305925827737,0.8161577805218293,,0.8176822420220233,2.380059550473904,0.8760148566681826,0.0,1696.0,12.0,1452.0,0.0,2536.0,1142.0,1942.0,0.0,1.1607476621763737,7.502814695014059,1.6239204346063116,,0.0,0.0,0.0,0.0,1,1,1,1,0.1,4.367,0.1,4.455,0.1,61.798,18.711,4.455,0.0999999999999999,6.902347826086956,4.812021276595744,4.455,0.1,4.824,4.535,4.455,1,0
1930,F925,1,3.0,3.0,3.0,3.0,0 days,0 days,0 days,0 days,0.0,1.760680882562911,0.0,0.0,0.0,2.757505872285273,0.0,0.0,15.0,226.0,99.0,210.0,25.0,870.0,541.0,230.0,0.0,11.410369126697685,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.5,3.0,0.5,0.5,0.5,22.928,0.5,0.5,0.5,7.362561403508772,0.5,0.5,0.5,3.9,0.5,0.5,1,0
1931,F542,1,2.0,,2.0,2.0,0 days,,0 days,0 days,0.2169718379868602,,0.0,0.0020273896586722,0.2169718379868602,,0.0,0.0020273896586722,120.0,,15.0,17.0,175.0,,97.0,17.0,4.463420667158268,,0.0,0.429329574777651,0.0,,0.0,0.0,0,,0,0,0.01,,0.01,18.71,0.01,,0.01,35.778,0.01,,0.01,27.244,0.01,,0.01,27.244,1,0
1932,F512,0,2.0,2.0,2.0,,0 days,0 days,0 days,,0.0104330681166999,0.8773528301616789,0.5388264830900205,,0.0206210349747194,1.047746104420456,0.8092643397688902,,10.0,290.0,230.0,,290.0,590.0,570.0,,0.2559852617551386,6.393027077819731,5.111143198540359,,0.0,0.0,0.0,,1,1,1,,3.0,3.0,3.0,,3.9,3.9,4.3,,3.578133333333333,3.815625,3.774222222222222,,3.9,3.9,3.9,,1,0
1933,F831,0,,2.0,2.0,,,0 days,0 days,,,0.9023437168949118,0.9469515687808396,,,1.965554369092196,1.9226971419496397,,,471.0,230.0,,,2178.0,927.0,,,3.2488501968466044,7.466785017280153,,,0.0,0.0,,,1,1,,,3.0,3.0,,,4.9,4.5,,,3.810746031746032,3.909492957746479,,,3.9,3.9,,1,0
1934,F1737,1,2.0,2.0,2.0,2.0,0 days,0 days,0 days,0 days,0.7056577763076045,0.2110818490980495,0.0733131943355083,0.7245707678396428,0.7556111088696607,1.244246896444523,0.0733131943355083,0.774524100401699,1200.0,28.0,20.0,1131.0,1784.0,860.0,210.0,1155.0,1.5247757802302568,5.208475380465445,1.2567976171801425,2.41410109216114,0.0,0.0,0.0,0.0,1,1,1,1,0.01,18.645,0.01,0.01,0.01,1000.0,35.335,30.26,0.01,66.52303896103896,1.77625,10.093333333333334,0.01,27.309,0.01,0.01,1,0
1935,F288,1,2.0,2.0,2.0,,0 days,0 days,0 days,,1.1348813192278588,0.1306803102036042,0.0673019724278819,,1.9029894249215389,1.7047429065179978,0.0912122808666966,,1663.0,15.0,10.0,,2327.0,1140.0,500.0,,2.9440317703985985,5.383398652162098,0.6567284222402161,,0.0,0.0,0.0,,1,1,1,,0.01,3.9,0.01,,19.876,99.0,96.0,,1.9039038461538464,26.245017391304348,32.275960784313725,,0.01,7.395,5.713,,1,0
1936,F1660,1,2.0,2.0,2.0,,0 days,0 days,0 days,,0.6308954396587723,0.0637736782421655,0.0245719941970449,,1.9976387319757696,0.6367963471820274,0.094371037273523,,2231.0,10.0,10.0,,2900.0,1200.0,1000.0,,2.4798273914181967,1.910389041546082,0.3397357341846828,,0.0,0.0,0.0,,1,1,1,,0.01,3.494,0.01,,19.296,99.0,97.0,,1.7806206896551724,42.041173553719005,35.99324752475248,,0.01,14.261,6.965,,1,0
1937,F1742,1,2.0,2.0,2.0,2.0,0 days,0 days,0 days,0 days,0.0605256591675107,0.3733164742839774,0.0182047665988868,0.0605256591675107,0.1210513183350215,1.1186012700374006,0.0190620949566432,0.0605256591675107,1145.0,12.0,38.0,84.0,2024.0,560.0,256.0,84.0,0.2153086689753347,7.1910081645261466,0.2680607103277956,2.5939568214647477,0.0,0.0,0.0,0.0,1,1,1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,0
1938,F1931,1,2.0,2.0,2.0,2.0,0 days,0 days,0 days,0 days,1.3668963421899336,0.118501536881539,0.0,2.198070430148864,1.3668963421899336,2.8379594970909774,0.0,4.690568976857285,271.0,20.0,10.0,1122.0,346.0,860.0,200.0,1527.0,14.222042866716071,11.879830452938975,0.0,11.058315858995565,0.0,0.0,0.0,0.0,1,0,1,1,0.5,0.5,0.5,0.5,0.5,28.834,0.5,8.421,0.5,13.855011904761904,0.5,2.464833333333333,0.5,13.653,0.5,0.5,1,0
1939,RB681,1,2.0,2.0,2.0,2.0,0 days,0 days,0 days,0 days,1.0973333508260297,0.6794610687023845,0.0467006336302013,,2.931783488957721,4.244866077734123,0.4726683668271025,0.0,712.0,448.0,10.0,0.0,1084.0,1288.0,270.0,0.0,9.736550332331916,11.864532515405935,6.3022448910280335,,0.0,0.0,0.0,0.0,0,0,0,0,3.0,3.0,3.0,3.0,4.18,4.154,3.9,3.0,3.719102564102564,3.585348837209302,3.221892857142857,3.0,3.9,3.9,3.0,3.0,0,1
1940,F146,1,3.0,,3.0,,0 days,,0 days,,1.05314446700535,,0.0728776938434216,,3.9318756051577535,,1.0817777055426792,,446.0,,11.0,,1166.0,,431.0,,12.139581628274373,,9.035730255112863,,0.0,,0.0,,0,,0,,3.0,,3.0,,3.9,,4.015,,3.4533783783783782,,3.394181818181818,,3.4525,,3.0,,1,0
1941,F726,1,2.0,2.0,2.0,,0 days,0 days,0 days,,2.1370620455069,0.3633486485132172,0.0371345140370302,,6.318684053685738,1.6732334293458635,0.4049488395837384,,1734.0,9.0,8.0,,2824.0,760.0,952.0,,8.054979671837344,7.925842560059354,1.5313191412830442,,0.0,0.0,0.0,,0,0,0,,0.01,3.0,0.01,,8.0,922.0,38.862,,0.0777118644067796,46.4859375,16.088566666666665,,0.01,18.4335,14.348,,1,0
1942,F1762,1,2.0,,2.0,,0 days,,0 days,,1.9902459376114436,,1.9902459376114436,,1.9902459376114436,,1.9902459376114436,,200.0,,136.0,,360.0,,784.0,,19.90245937611444,,9.138884407399486,,0.0,,0.0,,0,,0,,0.01,,0.01,,0.01,,0.01,,0.01,,0.01,,0.01,,0.01,,1,0
1943,F976,1,2.0,2.0,2.0,2.0,0 days,0 days,0 days,0 days,1.7917071327024088,0.5200467813090528,0.0165167138661411,0.0128195413561186,4.004052726186978,3.4754607982553467,0.0165167138661411,0.0128195413561186,1928.0,10.0,9.0,2302.0,2520.0,1744.0,160.0,2302.0,5.720075323124254,7.1741163266738806,0.3716260619881754,0.0200479360912368,0.0,0.0,0.0,0.0,0,0,0,0,0.01,7.074,0.01,0.01,96.0,68.4,16.4,0.01,2.537795454545454,25.35717808219178,2.3514285714285714,0.01,0.01,24.246,0.01,0.01,1,0
1944,F1953,1,2.0,2.0,2.0,2.0,0 days,0 days,0 days,0 days,1.3465210054354957,0.6626967422890326,0.065450657570726,1.2908353403860608,5.050835873739999,2.3908127989939643,0.0782936919293647,2.566630754719226,1135.0,27.0,59.0,1459.0,2312.0,780.0,324.0,1834.0,7.864623332813147,11.034520610741374,0.8699299103262746,5.038097446559006,0.0,0.0,0.0,0.0,1,1,1,1,0.01,3.0,0.01,3.0,9.648,100.0,27.129,3.461,3.363811320754717,21.222549295774648,3.1188888888888893,3.272,3.9295,7.504,0.01,3.355,1,0
1945,F1541,1,2.0,2.0,2.0,,0 days,0 days,0 days,,1.8847121907275663,0.3316200124697901,0.1057105708007743,,1.8847121907275663,3.6908001421331296,0.9332552554301796,,1841.0,26.0,11.0,,1850.0,1220.0,598.0,,3.6675480468212105,10.890885665310874,5.61825906279038,,0.0,0.0,0.0,,0,0,0,,3.216,3.216,3.9,,6.151,1200.0,30.806,,4.194333333333334,26.4608487394958,12.715655737704918,,3.216,8.576,12.31,,1,0
1946,F1053,1,2.0,2.0,2.0,2.0,0 days,0 days,0 days,0 days,2.673624691390112,1.3474515099508433,0.0,4.045042863292359,8.36937358003724,3.784495111414784,0.0,4.045042863292359,1001.0,129.0,49.0,1603.0,2010.0,880.0,100.0,1603.0,14.989922829917449,15.482025455787753,0.0,9.084313354867431,0.0,0.0,0.0,0.0,1,1,1,1,0.1,0.1,0.1,6.619,1399.999,1500.0,0.1,32.0,37.082,132.89584444444444,0.1,19.3095,0.1,8.0,0.1,19.3095,1,0
1947,F701,1,2.0,2.0,2.0,2.0,0 days,0 days,0 days,0 days,0.0,0.6034622586610713,0.1762325495656136,0.6944791678714846,0.0,2.598295977978747,0.1762325495656136,1.3043619850956798,1415.0,41.0,35.0,385.0,2167.0,424.0,550.0,561.0,0.0,22.061003586612006,1.1535221426112896,8.370237337512384,0.0,0.0,0.0,0.0,1,1,1,1,0.01,930.0,0.01,0.01,0.01,995.0,995.0,991.0,0.01,978.32,812.2467346938774,660.67,0.01,995.0,995.0,991.0,1,0
1948,F1123,1,2.0,2.0,2.0,2.0,0 days,0 days,0 days,0 days,1.4628577448346332,0.286057961654759,0.0790754268669953,0.0297080122939947,2.988516022539655,2.7181500898449964,0.0824423884891564,0.0297080122939947,1163.0,22.0,78.0,1941.0,2333.0,630.0,509.0,2024.0,4.611512079358234,15.532286227685692,0.5830895845991415,0.0528403380723227,0.0,0.0,0.0,0.0,1,1,1,1,0.01,16.9,0.01,0.01,22.115,80.66,29.118,25.395,0.350076923076923,37.71085185185185,2.583428571428571,8.471666666666666,0.01,31.4205,0.01,0.01,1,0
1949,F567,1,2.0,2.0,2.0,2.0,0 days,0 days,0 days,0 days,0.3344325408887619,0.2078661683797862,0.408778710924074,1.1352494476546724,0.3751012873709992,2.483267675670472,1.2195044691662271,1.1352494476546724,2677.0,38.0,20.0,2231.0,3053.0,776.0,1370.0,2413.0,0.4423074466215516,11.520313959296006,3.2045372912397214,1.6936999633472112,0.0,0.0,0.0,0.0,1,1,1,1,0.01,3.0,0.01,0.01,0.01,85.321,43.906,19.0,0.01,20.94555223880597,9.850222222222222,6.34,0.01,17.036,5.34,0.01,1,0
1950,F784,1,2.0,2.0,2.0,2.0,0 days,0 days,0 days,0 days,3.0546431293121667,0.2161566764775216,0.4900606157080178,3.211106839712341,3.5098592721310022,3.5946974792834885,0.5138216938549094,3.211106839712341,1615.0,38.0,495.0,2106.0,2065.0,1172.0,1015.0,2106.0,6.11888299257705,11.041732871519248,1.8224217713080533,5.489071520875798,0.0,0.0,0.0,0.0,1,1,1,1,0.01,3.0,0.01,0.01,12.337,96.0,16.951,17.0,0.5273829787234042,15.965811764705885,0.556483870967742,8.505,0.01,14.0,0.01,8.505,1,0
1951,F551,1,2.0,2.0,2.0,2.0,0 days,0 days,0 days,0 days,0.0,0.2345900571004587,0.1199345876529209,2.605011725755335,0.0,4.680266599732195,0.1199345876529209,2.605011725755335,18.0,19.0,9.0,2172.0,474.0,1384.0,288.0,2172.0,0.0,12.174103872135769,1.4991823456615117,4.317698992964644,0.0,0.0,0.0,0.0,1,1,1,1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,0
1952,F88,1,3.0,,3.0,3.0,0 days,,0 days,0 days,3.299092488838125,,0.0,,3.299092488838125,,0.0,0.0,80.0,,14.0,0.0,719.0,,64.0,0.0,16.518404672902996,,0.0,,0.0,,0.0,0.0,0,,0,0,0.1,,0.1,0.1,0.1,,0.1,0.1,0.0999999999999999,,0.1,0.1,0.1,,0.1,0.1,1,0
1953,F951,1,2.0,2.0,2.0,2.0,0 days,0 days,0 days,0 days,0.0545231939814227,0.1020059857058924,0.0134143653529287,0.0,0.0545231939814227,3.4355011187129105,0.0620485847336062,0.0,6.0,11.0,19.0,26.0,6.0,2032.0,720.0,26.0,32.71391638885367,6.086517730003188,0.3102429236680312,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,0
1954,F1113,1,2.0,2.0,2.0,2.0,0 days,0 days,0 days,0 days,1.036474149066129,0.6040205672121841,0.1108540955609279,,1.9832457617089791,7.384858452772185,0.9828690376690922,0.0,3141.0,92.0,10.0,0.0,3669.0,2419.0,710.0,0.0,1.945948417048876,10.990281285646905,4.983561317758777,,0.0,0.0,0.0,0.0,0,0,0,0,3.23,3.0,3.25,7.421,96.0,112.913,51.602,7.421,12.779,16.928273504273506,16.273791666666668,7.421,5.716,8.592,7.760999999999999,7.421,1,0
1955,RB361,1,2.0,2.0,2.0,,0 days,0 days,0 days,,3.589084789933024,0.0913027923381631,0.0702113432653597,,4.436111764214086,4.697629006936035,0.7788789416686774,,1215.0,11.0,16.0,,1435.0,920.0,270.0,,11.128921499073666,18.382026548880138,10.385052555582366,,0.0,0.0,0.0,,0,0,0,,3.0,3.0,3.0,,5.0,6.0,5.0,,3.598125,3.727913978494623,3.500928571428571,,3.654,3.9,3.3485,,0,1
1956,RB730,1,2.0,2.0,2.0,,0 days,0 days,0 days,,3.28053870652412,0.1029098506666474,0.0347809427229608,,3.899901907626809,4.4840259811423495,0.1343574882514532,,1275.0,11.0,10.0,,1938.0,971.0,280.0,,7.244399828408934,16.624607139147745,1.7274534203758278,,0.0,0.0,0.0,,1,1,1,,3.0,3.0,3.0,,17.781,10.0,4.05,,4.398133333333333,4.561734693877551,3.131551724137931,,3.0,4.0,3.0,,0,1
1957,RB1380,1,2.0,2.0,2.0,2.0,0 days,0 days,0 days,0 days,3.4753241181234613,0.1144759253913319,0.0280448423232667,,3.483618889361407,5.89037436340543,0.1023766956389423,0.0,2044.0,657.0,19.0,0.0,2054.0,2217.0,470.0,0.0,6.105661149805777,9.564883945989871,0.7841619240429629,,0.0,0.0,0.0,0.0,1,1,1,1,3.0,3.0,3.0,3.0,3.0,11.0,3.28,3.0,3.0,3.6901202531645567,3.007297872340425,3.0,3.0,3.6865,3.0,3.0,0,1
1958,RB1010,1,2.0,2.0,2.0,,0 days,0 days,0 days,,0.9706691936083394,0.3039393224482193,0.3698560478474335,,3.7000694416930617,2.0152107188374493,0.5738685863195618,,838.0,10.0,10.0,,2020.0,480.0,320.0,,6.594183163413378,15.11408039128087,6.45602159609507,,0.0,0.0,0.0,,1,1,1,,3.0,3.0,3.0,,1137.0,260.858,1137.0,,44.746725,78.66571428571429,37.80148484848485,,3.9,3.9,3.0,,0,1
1959,RB888,1,2.0,2.0,2.0,,0 days,0 days,0 days,,0.2145408838095679,0.9163589764197484,0.0800109739031681,,0.6410243250831732,5.179564515673325,0.9017771531604738,,11.0,602.0,10.0,,141.0,2122.0,430.0,,16.36657851276187,8.787197104818082,7.549762212506292,,0.0,0.0,0.0,,0,0,0,,3.9,3.0,3.0,,958.0,958.0,4.533,,139.16826666666665,67.16405194805195,3.773318181818182,,4.038,3.9,3.9,,0,1
1960,RB152,1,2.0,2.0,2.0,,0 days,0 days,0 days,,1.166972789298506,1.1689575836656296,0.0,,2.6590857014416893,4.863784465975801,0.0,,1171.0,495.0,10.0,,1576.0,1747.0,60.0,,6.074053632734824,10.022681212085224,0.0,,0.0,0.0,0.0,,1,1,1,,3.0,3.0,3.0,,1100.0,1100.0,3.0,,72.56756250000001,67.22665476190475,3.0,,3.0,33.542500000000004,3.0,,0,1
1961,RB494,1,2.0,2.0,2.0,2.0,0 days,0 days,0 days,0 days,0.9523582603205912,0.0,0.0,0.508999198701341,1.627875947005858,0.0,0.0,0.508999198701341,67.0,77.0,10.0,134.0,317.0,284.0,40.0,134.0,18.486919271990818,0.0,0.0,13.674605338244984,0.0,0.0,0.0,0.0,0,0,0,0,3.0,3.0,3.0,3.0,74.333,17.274,3.0,38.509,18.611157894736845,4.019571428571429,3.0,20.7545,18.204,3.0,3.0,20.7545,0,1
1962,F346,0,2.0,2.0,2.0,,0 days,0 days,0 days,,1.1658823191154726,0.3238644383879238,1.2103396447315624,,1.357887761308449,5.441763920353866,3.1074722380455837,,1592.0,631.0,1140.0,,1744.0,2746.0,2384.0,,2.802979323801844,7.1341406093495685,4.692491634632592,,0.0,0.0,0.0,,1,1,1,,3.0,3.0,3.064,,27.366,899.999,106.128,,9.957,35.47300578034682,19.937030303030305,,6.432,12.864,18.863,,1,0
1963,F471,1,2.0,,2.0,2.0,0 days,,0 days,0 days,4.649176662370837,,,,4.649176662370837,,0.0,0.0,19.0,,0.0,0.0,49.0,,0.0,0.0,341.5721629496942,,,,0.0,,0.0,0.0,1,,1,1,0.1,,0.1,0.1,16.377,,0.1,0.1,3.3553999999999995,,0.1,0.1,0.1,,0.1,0.1,1,0
1964,F1075,1,2.0,2.0,2.0,2.0,0 days,0 days,0 days,0 days,0.7342246692069162,0.0733301552547693,0.0301320337066187,,1.866526119989608,0.9872694429309264,0.1563487781226153,0.0,1371.0,11.0,85.0,0.0,1531.0,580.0,767.0,0.0,4.388957564965767,6.127879300950577,0.7338404188284421,,0.0,0.0,0.0,0.0,1,1,1,1,0.1,3.081,0.1,5.4,5.4,96.0,570.0,5.4,1.0700714285714286,11.631254237288136,26.527313432835815,5.4,0.1,5.5,16.0,5.4,1,0
1965,RB847,1,2.0,2.0,2.0,,0 days,0 days,0 days,,0.0,0.277734572546886,0.2994540607886372,,0.0,4.009046791823486,1.402529189410152,,277.0,42.0,58.0,,307.0,893.0,885.0,,0.0,16.161890762110357,5.705203482346382,,0.0,0.0,0.0,,1,1,1,,0.01,4.095,0.01,,0.01,265.443,1600.0,,0.01,29.21713846153846,33.12416666666667,,0.01,18.0,0.01,,0,1
1966,F1020,1,3.0,3.0,3.0,,0 days,0 days,0 days,,0.0,0.5673749847307825,0.1393376625137427,,0.0,2.636726026448539,0.2781278566225892,,10.0,22.0,17.0,,10.0,1170.0,440.0,,0.0,8.113003158303197,2.275591554184821,,0.0,0.0,0.0,,1,1,1,,0.01,6.311,0.01,,0.01,1500.0,1500.0,,0.01,41.57278761061947,38.43577777777777,,0.01,22.786,0.01,,1,0
1967,RB1636,1,3.0,3.0,3.0,,0 days,0 days,0 days,,2.3844671737350827,0.1780027401537712,0.033625536145016,,3.5998249966456557,2.8701679911997107,0.2014318514686921,,1513.0,17.0,21.0,,2685.0,1139.0,341.0,,4.826581001089147,9.071645977452992,2.126553270637219,,0.0,0.0,0.0,,1,1,1,,12.739,12.806,12.607,,92.9,43.497,77.6,,21.14922881355932,18.315365217391303,25.87967647058824,,20.0,20.0,20.0,,0,1
1968,RB1075,1,3.0,3.0,3.0,,0 days,0 days,0 days,,0.1006533607774458,0.153497677358284,0.1009485048193129,,0.2458506347315833,5.38753534239546,0.2629473890403462,,11.0,341.0,11.0,,160.0,1384.0,150.0,,5.531639281460626,14.01382025478588,6.31073733696831,,0.0,0.0,0.0,,1,1,1,,13.916,12.982,13.747,,43.898,20.0,20.0,,21.76229411764706,18.557943396226417,17.6491875,,20.0,20.0,19.3725,,0,1
